,name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,Price,Release_date,Review_no,Review_type,Tags,Description
91,guards!,2024-03-01,19148.0,14.99,222412.0,3.8115169276491287,73.0,Indie,WYLDERZONE,"WYLDERZONE,Lowkey GameDev",2514460.0,6.99,2024-03-01,306.0,Mostly Positive,"Online Co-Op,Co-op,First-Person,Fantasy,PvE,Action,Dungeon Crawler,Hack and Slash,Medieval,Difficult,Third Person,Exploration,Procedural Generation,Combat,Time Management,Physics,Adventure,Atmospheric,Crime,Action-Adventure","GUARDS! is a 1-4 player coop fantasy FPS that puts you in the underfunded and over-zealous steel boots of the City Watch. Kick down doors, bust criminals and cause excessive property damage as you fight to restore law and order to the corrupt city of New Alestead."
92,hawked,2024-02-15,162606.0,0.0,221326.0,11.438980059315815,55.0,Indie,"MY.GAMES,The 4 Winds Entertainment (MENA and Turkey)",MY.GAMES,1955960.0,0.0,2024-02-15,3128.0,Mixed,"Character Customization,Extraction Shooter,Combat,Free to Play,Online Co-Op,PvP,PvE,Team-Based,Controller,Third-Person Shooter,Multiplayer,Loot,Looter Shooter,Fantasy,Action,Adventure,Stylized,Family Friendly,Action-Adventure,Shooter","HAWKED is an online Extraction Shooter full of daring adventures, boundless exploration, and all-out PvPvE action in pursuit of ancient treasures. Play for free today!"
93,tiebreak: official game of the atp and wta,2024-08-22,6854.0,49.99,220924.0,14.886697995640557,75.0,AA,Nacon,Big Ant Studios,2264340.0,,,,,,
94,builders of greece,2024-02-27,14537.0,19.99,220170.0,9.287106790328828,0.0,Indie,"CreativeForge Games,PlayWay S.A.","BLUM Entertainment,Strategy Labs",1273100.0,,,,,,
95,chasing sunsets,2024-08-18,25621.0,14.99,219632.0,14.334402971391173,94.0,Indie,Stone Fox Studios,Stone Fox Studios,1783110.0,,,,,,
96,capes,2024-05-29,7019.0,39.99,218599.0,18.1841439121085,0.0,AA,Daedalic Entertainment,Spitfire Interactive,2081080.0,,,,,,
97,path of achra,2024-05-07,26939.0,9.99,218518.0,28.54435664963007,99.0,Indie,Slouching Beast LLC,Ulfsire,2128270.0,,,,,,
98,sisters: last day of summer,2024-06-03,10528.0,24.99,218069.0,2.863190329208691,84.0,Indie,JAST,Jellyfish,2781750.0,,,,,,
99,three kingdoms: innovatory,2024-01-31,26571.0,13.99,218047.0,20.12410684801021,76.0,Indie,Moment HK,瞬息万变工作室,2340500.0,,,,,,
100,exocross,2024-07-22,8226.0,39.99,217345.0,5.42370667094399,70.0,Indie,"iRacing.com Motorsport Simulations,iRacing","iRacing.com Motorsport Simulations,iRacing",773840.0,12.99,2024-07-23,312.0,Mostly Positive,"Offroad,Racing,Sports,Multiplayer,Automobile Sim,Action,Driving,Realistic,Physics,Simulation,Sci-fi,Singleplayer,PvP,Split Screen,Competitive,Futuristic,Early Access,Indie,3D",ExoCross is an offroad racing game introducing 4CPT vehicle physics (4-way contact patch traction technology). A soft-body tire model allows for competitive time attack and multiplayer wheel to wheel racing.
101,angel at dusk,2024-01-12,20643.0,14.99,217085.0,10.783586495954678,99.0,Indie,"Henteko Doujin,Sanuk Inc.",Akiragoya,1405500.0,6.99,2024-01-12,954.0,Overwhelmingly Positive,"Action,Bullet Hell,Shooter,2D,Psychedelic,Pixel Graphics,Hand-drawn,Top-Down,1990's,Aliens,Dark,Dystopian ,Noir,Horror,Post-apocalyptic,Destruction,Psychological Horror,Multiple Endings,Shoot 'Em Up,Story Rich","Profusely Genuine! Explosively Orthodox! Shoot, dodge, and destroy! A die-hard style, faithful return to the origin of top down shooters!"
102,sex formula,2024-09-05,6030.0,39.99,217025.0,1.3852123208746496,77.0,Indie,MIGI STUDIO,MIGI STUDIO,2889660.0,,,,,,
103,casecracker2,2024-05-16,21864.0,11.99,216851.0,5.844877721759396,95.0,Indie,NPC Entertainment,BlackRobe,2294450.0,,,,,,
104,coreborn,2024-06-19,14796.0,13.99,216265.0,30.494220097898072,67.0,Indie,Blankhans,Blankhans,1926090.0,2.03,2024-06-19,492.0,Mixed,"PvE,Multiplayer,Action-Adventure,Third Person,3D,Sandbox,Building,Action,Exploration,Open World,Relaxing,Survival,Fantasy,Colorful,Character Customization,Crafting,Lore-Rich,Combat,Casual,Gun Customization","A fun survival game set in the open world of Ultracore. Build, grow and defend your town from attacking enemies. Go on adventures to loot, gather resources, discover a beautiful fantasy map, unlock Skills, build bases, find mounts and shape the world. Alone or together with friends old and new."
105,heart of crown online,2024-04-23,13112.0,19.99,215401.0,10.997180274952369,81.0,Indie,Japanime Digital,"illuCalab,FLIPFLOPs",1883000.0,,,,,,
106,stargate: timekeepers,2024-01-23,7991.0,29.99,214688.0,5.441417976196167,58.0,AA,Slitherine Ltd.,Slitherine Ltd.,1523650.0,,,,,,
107,vae victis - khan,2024-03-01,16129.0,14.99,214566.0,10.44505482765064,83.0,Indie,Doorknob22,Doorknob22,2540230.0,,,,,,
108,sucker for love: date to die for,2024-04-23,19772.0,12.99,213201.0,3.8826264044692698,0.0,Indie,DreadXP,Akabaka,2240790.0,,,,,,
109,tchia,2024-03-21,11684.0,29.99,212197.0,7.90778295224673,0.0,Indie,Kepler Interactive,Awaceb,1496590.0,,,,,,
110,love n life: lucky teacher,2024-01-31,38777.0,8.99,210967.0,4.0441084681223565,0.0,Indie,Reborn Entertainment,Reborn Entertainment,2445340.0,,,,,,
111,tour de france 2024,2024-06-06,5833.0,39.99,208625.0,20.921704466723124,72.0,AA,Nacon,Cyanide Studio,2494340.0,,,,,,
112,nancy drew®: mystery of the seven keys™,2024-06-20,7242.0,32.0,208569.0,7.070747407547764,60.0,Indie,HeR Interactive,HeR Interactive,1926590.0,,,,,,
113,project mikhail: a muv-luv war story,2024-04-26,15338.0,19.99,208558.0,21.58182968869664,55.0,Indie,aNCHOR Inc.,"aNCHOR Inc.,fuzz, Inc.",1557480.0,5.73,2024-04-26,660.0,Mixed,"Anime,Mechs,Hack and Slash,Strategy,Sci-fi,Simulation,Dark,Robots,Action RPG,Action-Adventure,RPG,Action,Third Person,Adventure,Tactical,Swordplay,Spectacle fighter,Early Access,Singleplayer,PvP","Set on an Earth where mankind is being steadily annihilated by the alien invaders known as the BETA, Project MIKHAIL lets you pilot a Tactical Surface Fighter in the war to save humanity!"
114,the deluca family - season 1,2024-02-27,16425.0,15.99,207588.0,12.18923439084038,83.0,Indie,MemoGaming,MemoGaming,2814610.0,,,,,,
115,mini airways,2024-07-30,24705.0,9.99,207390.0,6.443859027040861,0.0,Indie,Erabit,CCC Games,2289650.0,,,,,,
116,judgesim,2024-07-16,33281.0,6.99,206875.0,3.020822486072547,0.0,Indie,DelusionArt Studio,DelusionArt Studio,2919660.0,,,,,,
117,江湖客栈-the jianghu,2024-08-31,51896.0,0.0,205131.0,260.3405090672399,61.0,Indie,Path,『風林火山』工作室,1881610.0,,,,,,
118,the bathhouse | 地獄銭湯 restored edition,2024-08-09,28170.0,7.99,202570.0,2.4106187515297246,92.0,Indie,Chilla's Art,Chilla's Art,2989950.0,,,,,,
119,shipwrecked 64,2024-01-01,26225.0,7.99,202048.0,7.407742826442237,96.0,Indie,Cogware Games,"Squeaks D'Corgeh,Cogware Games",2160220.0,,,,,,
120,shadow of the depth,2024-04-22,16453.0,14.99,201940.0,8.217366605525815,72.0,Indie,ChillyRoom,ChillyRoom,2100150.0,6.99,2024-04-23,360.0,Mostly Positive,"Indie,Action,Action Roguelike,Hack and Slash,Roguelite,RPG,Roguelike,Dungeon Crawler,Singleplayer,Replay Value,Difficult,Action RPG,Hand-drawn,Atmospheric,Perma Death,2D,Top-Down,Adventure,Souls-like,Stylized",Shadow of the Depth is a top-down action Roguelite game. Delve into a dungeon world of light and shadow to eradicate the monsters that ravage your home. Be prepared to step into the abyss before you!
121,subterrain: mines of titan,2024-03-12,12552.0,19.99,200632.0,15.648462349326858,0.0,Indie,indie.io,Pixellore Inc,1573100.0,,,,,,
122,chill pulse,2024-05-02,51928.0,4.99,199035.0,31.10197244558289,95.0,Indie,Catos Game,Catos Game,2826180.0,,,,,,
123,convrgence,2024-04-22,12366.0,19.99,198731.0,5.466555952304595,81.0,Indie,Monkey-With-a-Bomb,Monkey-With-a-Bomb,2609610.0,,,,,,
124,a day out,2024-06-27,20883.0,9.99,198689.0,5.069955151525373,80.0,Indie,KevTheDev,"KevTheDev,gamesbychris",1547670.0,5.49,2024-06-28,371.0,Mostly Positive,"Online Co-Op,Multiplayer,Investigation,Hunting,Supernatural,Character Customization,Shooter,Third Person,Psychological Horror,Controller,Action,Demons,Mythology,Mystery,Adventure,Aliens,Conspiracy,Dark,Combat,Third-Person Shooter",A Day Out is a monster-hunting and case-solving co-op third person shooter. Capture monsters and discover a new supernatural world with your friends!
125,arzette: the jewel of faramore,2024-02-13,12464.0,19.99,198058.0,4.056923806623435,97.0,Indie,Limited Run Games,Seedy Eye Software,1924780.0,8.19,2024-02-14,483.0,Very Positive,"Exploration,Metroidvania,2D Platformer,Platformer,Action-Adventure,Female Protagonist,2D,FMV,Funny,Surreal,Controller,Story Rich,Action,Hand-drawn,Pixel Graphics,Stylized,Comedy,Fantasy,Adventure,Cartoon","A NEW interactive animated adventure! In this action-adventure game, Arzette must explore the Kingdom of Faramore, slay fearsome foes, acquire powerful items, discover secrets, assist colorful characters, and defeat the evil Daimur!"
126,colony city 27λ,2024-03-26,21646.0,10.99,197843.0,4.235837414783542,90.0,Indie,Playmeow,Bunny Eats Tiger,2442410.0,,,,,,
127,smash girls,2024-06-25,21519.0,10.99,197661.0,1.62018681861316,84.0,Indie,"Mango Party,Mango Party News",18bitStudio,2822030.0,,,,,,
128,彷徨之街 the street of adrift,2024-05-20,34730.0,11.99,195942.0,9.590101408610204,76.0,Indie,LoveStoryProject,Caramel-Mocha Studio,1672670.0,,,,,,
129,corsairs legacy - pirate action rpg & sea battles,2024-01-30,13511.0,17.99,195795.0,2.5949174590740385,70.0,Indie,Mauris Games OU,Mauris,1594880.0,7.79,2024-01-31,580.0,Mostly Positive,"Choose Your Own Adventure,CRPG,Open World,Sandbox,Action,Naval,Pirates,Sailing,Martial Arts,3D Fighter,Arcade,Action-Adventure,RPG,Detective,3D,Third Person,Alternate History,Historical,Naval Combat,Controller","Get ready for ‘Corsairs Legacy’. It’s an open-world adventure in the Caribbean, the historical pirate life simulator. Sail the sea, fight the enemies, and explore islands. Will you rise to become a legendary pirate or meet your end at the hands of your enemies? The choice is yours."
130,4d golf,2024-03-22,10052.0,19.99,195440.0,6.548743445908296,99.0,Indie,CodeParade,CodeParade,2147950.0,,,,,,
131,diluvian winds,2024-04-25,13936.0,17.99,194382.0,5.081085619181385,77.0,Indie,"Goblinz Publishing,IndieArk",Alambik Studio,1561040.0,,,,,,
132,rocksmith+,2024-06-06,35660.0,0.0,193594.0,3.87375145779168,11.0,AAA,Ubisoft,"Ubisoft San Francisco,Ubisoft Osaka,Ubisoft Bucharest,Ubisoft Pune",2834910.0,,,,,,
133,how to lose one's virginity,2024-04-25,19576.0,11.99,193532.0,4.968943677656601,86.0,Indie,VisualPointG,VisualPointG,2578880.0,,,,,,
134,cozy caravan,2024-05-16,11142.0,19.99,191108.0,6.822617789074972,0.0,Indie,5 Lives Studios,5 Lives Studios,2788520.0,,,,,,
135,apprehending the adventurer chan! ~live2d tentacles simulator~,2024-06-27,27719.0,7.99,189258.0,2.660770403074175,97.0,Indie,Alice Publication,No.7 Void Mine,3012420.0,,,,,,
136,道衍诀,2024-05-08,19716.0,11.99,188260.0,8.306483637567908,66.0,Indie,宁德动游网络科技有限公司,宁德动游网络科技有限公司,1951220.0,,,,,,
137,beat hazard 3,2024-06-22,13179.0,18.99,187908.0,13.222661214210484,89.0,Indie,Cold Beam Games,Cold Beam Games,1493520.0,7.99,2024-06-22,403.0,Very Positive,"Rhythm,Music-Based Procedural Generation,Music,Roguelike,Bullet Hell,Twin Stick Shooter,Indie,Action,Exploration,Shoot 'Em Up,PvP,Roguelite,Shooter,3D,Top-Down,Open World,Casual,Colorful,Tactical,Space",Are you ready to explore your music collection mapped as a stunning galaxy of wonders? Experience your music collection as never before with this intense music driven twin stick shooter. Each of your songs will have its own unique ebb and flow based on the music.
138,final factory,2024-04-09,10896.0,18.99,186670.0,20.93961115219039,83.0,Indie,Never Games Limited,Never Games Limited,1383150.0,,,,,,
139,figure adventure,2024-06-24,31641.0,0.0,184743.0,12.205608791220538,0.0,Indie,Figure Fantasy,Figure Fantasy,2996570.0,0.0,2024-06-25,715.0,Very Positive,"Adventure,RPG,Strategy,JRPG,Action,Simulation,Turn-Based Strategy,Action RPG,Anime,Card Game,Strategy RPG,2D Platformer,3D,3D Platformer,Cartoon,Action Roguelike,Card Battler,Turn-Based Tactics,CRPG,2D","""Figure Adventure"" is a trendy game with the theme of hand-made figures, which integrates card cultivation and placement and hang-up gameplay!"
140,yellow taxi goes vroom,2024-04-09,13798.0,16.99,184444.0,6.573973275788298,99.0,Indie,"Xelu,Those Awesome Guys",Panik Arcade,2011780.0,,,,,,
141,galaxy burger,2024-08-23,21079.0,11.99,183781.0,5.290148096748573,95.0,Indie,Galactic Workshop,Galactic Workshop,2749770.0,,,,,,
142,broke protocol: online city rpg,2024-06-26,98931.0,9.99,183531.0,9.725358535580774,75.0,Indie,Cylinder Studios,Cylinder Studios,696370.0,5.49,2024-06-27,1606.0,Very Positive,"Life Sim,Indie,Multiplayer,Sandbox,Open World,Moddable,RPG,Level Editor,Massively Multiplayer,Simulation,Action,Casual,Shooter,Adventure,Singleplayer,First-Person,Violent,Action-Adventure,Nudity,Retro","Everything can be modded in this city sandbox with jobs, NPCs, apartments, garages, gangs, and more. Broke Protocol is an open-world action game with a strong focus on RP and custom content. You define your own goals and identity in a persistent and reactive world."
143,witchhand,2024-02-07,18046.0,11.99,182797.0,11.343093374261317,0.0,Indie,HopFrog,Jon Nielsen,2420880.0,,,,,,
144,arctic eggs,2024-05-16,24972.0,9.99,182249.0,1.8052762578319173,97.0,Indie,CRITICAL REFLEX,"The Water Museum,cockydoody,abmarnie,Cameron Ginex",2763670.0,,,,,,
145,no creeps were harmed td,2024-07-27,14452.0,19.99,181284.0,16.714114619980005,91.0,Indie,MinMax Games Ltd.,MinMax Games Ltd.,1932260.0,8.19,2024-07-27,348.0,Very Positive,"Tower Defense,Strategy,Singleplayer,Sci-fi,3D,Online Co-Op,Automation,Action RTS,Dystopian ,Multiplayer,Survival,Aliens,Artificial Intelligence,Action,Real Time Tactics,Colorful,Building,Futuristic,Post-apocalyptic,Tactical","Employ lethal turrets, traps, and gadgets to defend against an onslaught of evolving creeps!  Step into a twisted, hyper 3D, mind bending realm.  Upgrade and adapt your defenses.  Become a master maze crafter.  Collect bizarre artifacts.  Rush creeps for lucrative rewards, and succumb to greed!"
146,zoria: age of shattering,2024-03-07,9307.0,24.99,180957.0,17.806999014427912,80.0,Indie,"Anshar Publishing,Surefire.Games",Tiny Trinket Games,1159090.0,,,,,,
147,front mission 2: remake,2024-04-30,6960.0,34.99,180254.0,21.095318096281108,63.0,Indie,Forever Entertainment S. A.,Storm Trident S.A.,2865440.0,11.99,2024-04-30,160.0,Mixed,"Strategy,Mechs,Robots,Turn-Based Tactics,Tactical,Action,RPG,Combat,Futuristic,Management,Military,Post-apocalyptic,Sci-fi,Tanks,War,Turn-Based Combat,Inventory Management,Story Rich,Singleplayer,3D","FRONT MISSION 2: Remake preserves the mature story, strategic turn-based combat, and Wanzer customization options of the original."
148,having a hard time,2024-02-12,16580.0,12.99,180236.0,5.873573137485592,96.0,Indie,Quadruple-Q,Quadruple-Q,2420460.0,,,,,,
149,"island, sex & survival",2024-06-25,16201.0,12.99,179792.0,2.754190616196808,77.0,Indie,Alice Publication,無人島觀光促進會,2911250.0,,,,,,
150,sheryl ~the alchemist of the island ruins~,2024-04-19,13210.0,17.99,179743.0,5.946683096741738,85.0,Indie,Kagura Games,Pakkuri Paradise,2787300.0,,,,,,
151,"oppai succubus academy sucky and busty, demonic and lusty!",2024-07-31,4993.0,39.99,179703.0,4.523793592123041,92.0,Indie,Frontwing USA,Milkfactory,2854170.0,,,,,,
152,computer repair shop,2024-01-12,22799.0,9.99,179631.0,4.467348573895426,0.0,Indie,Cheesecake Dev,Cheesecake Dev,2479290.0,,,,,,
153,keepup survival,2024-03-05,23894.0,8.99,179352.0,8.238716732494117,68.0,Indie,Witte Studio,Witte Studio,1524630.0,4.99,2024-03-05,542.0,Mixed,"Open World Survival Craft,Survival,Base Building,Open World,Post-apocalyptic,Adventure,Sandbox,Crafting,Farming Sim,Inventory Management,Action,Action-Adventure,Third-Person Shooter,Exploration,First-Person,Simulation,Immersive Sim,Looter Shooter,3D,Colorful","Welcome to a world of survival on a deserted island, characterized by an incredible wildlife and abandoned structures. Immerse yourself in a game set in a natural and post-apocalyptic environment where your primary task is to survive in KeepUp Survival."
154,folie fatale,2024-05-30,38408.0,5.99,178996.0,3.636514388975916,90.0,Indie,346lab Localization,Kanmidoko (神海処),2734450.0,,,,,,
155,baten kaitos i & ii hd remaster,2024-06-17,4662.0,49.99,178950.0,13.164837272057364,84.0,AAA,Bandai Namco Entertainment,"logicalbeat Co., Ltd.",2146170.0,,,,,,
156,farlands,2024-07-24,14440.0,14.99,177736.0,4.881503287831916,95.0,Indie,JanduSoft,"JanduSoft,Eric Rodríguez",2252680.0,,,,,,
157,b.e.s.t,2024-01-18,18098.0,11.99,176781.0,3.8147019706556926,75.0,Indie,Dolydev,Dolyla,2404390.0,,,,,,
158,kukoro: stream chat games,2024-02-02,61373.0,5.99,175228.0,17.006639023780735,98.0,Indie,HeyNau,HeyNau,1166990.0,,,,,,
159,backrooms rec.,2024-03-06,20159.0,9.99,175194.0,1.9294587589570893,72.0,Indie,Liminal Logic,Liminal Logic,2275020.0,,,,,,
160,old market simulator,2024-05-21,25461.0,9.99,174298.0,8.685694388370663,93.0,Indie,"Alcedo Games,Gamersky Games",Alcedo Games,2878420.0,,,,,,
161,fleshlight squad - fleshlightize -,2024-01-12,14773.0,14.99,174069.0,2.14888170402484,83.0,Indie,072 Project,ちゃおいずむ,2588590.0,,,,,,
162,fork road,2024-06-11,48467.0,3.99,173665.0,0.7547324928427664,0.0,Indie,Simon Au Yeung,Simon Au Yeung,2976400.0,,,,,,
163,tiny terry's turbo trip,2024-05-30,12896.0,17.99,173502.0,3.941035344922252,97.0,Indie,Super Rare Originals,snekflat,2238040.0,,,,,,
164,phantom fury,2024-04-23,8386.0,24.99,173471.0,6.759825136466032,61.0,Indie,3D Realms,Slipgate Ironworks™,1733240.0,8.29,2024-04-23,447.0,Mixed,"Action,FPS,Old School,Female Protagonist,Action-Adventure,First-Person,Story Rich,Futuristic,2.5D,Retro,1990's,Arcade,Sci-fi,Pixel Graphics,Fast-Paced,Singleplayer,Indie,Cyberpunk,Violent,Difficult","Shelly “Bombshell” Harrison is back in this highly interactive mix of first person action and road movie adventure. Embark on an adrenaline-fueled journey around the USA. Use an enormous arsenal of weapons and skills to battle treacherous soldiers and vile mutants, all while trying to save mankind."
